# [congress_number] [ideal_pt_dimension_1] [ideal_point_dimension_2] [state] [party] [name]
111	 0.6450	 0.0960	MI	R	rogers
111	 0.6010	 0.0340	MI	R	miller
111	 0.7630	-0.3110	MN	R	paulsen
111	 0.5170	 0.5800	MS	R	harper
111	 0.7070	 0.0590	MO	R	graves
111	 0.6610	 0.2590	MO	R	luetkemeyer
111	 0.7050	 0.2500	NE	R	smith
111	 0.6910	-0.4400	NJ	R	lance
111	 0.5590	 0.0760	NY	R	lee
111	 0.6420	-0.2080	NY	R	reed
111	 0.5750	 0.2520	OH	R	austria
111	-0.5110	-0.1380	OH	D	fudge
111	 0.5330	 0.3940	SC	R	brown
111	 0.7810	 0.1650	SC	R	wilson
111	 0.7420	 0.0110	TN	R	roe
111	 0.7530	 0.4870	TX	R	johnson
111	 0.6280	 0.3490	TX	R	hall
111	 0.7220	 0.3970	TX	R	brady
111	 0.5830	 0.4530	TX	R	smith
111	 0.6860	 0.4150	TX	R	olson
111	 0.7530	 0.2360	UT	R	bishop
111	 0.9490	-0.0790	UT	R	chaffetz
111	 0.5580	 0.4610	WA	R	hastings
111	 0.6250	 0.2510	WA	R	mcmorris r
111	 0.8350	-0.0190	WI	R	ryan
111	-0.5140	-0.3610	WI	D	moore
111	 0.9390	-0.0500	WY	R	lummis
112	 0.8270	 0.1070	AL	R	brooks
112	 0.8070	 0.0790	AZ	R	gosar
112	 0.8570	 0.4700	AZ	R	quayle
112	 0.8920	 0.0770	AZ	R	schweikert
112	 0.6900	-0.0530	AR	R	griffin
112	-0.6070	-0.1350	CA	D	miller
112	-0.6560	-0.6910	CA	D	lee
112	 0.6610	-0.0790	CA	R	denham
112	 0.6680	 0.2460	CA	R	mccarthy
112	-0.5130	-0.2970	CA	D	bass
112	 0.5550	 0.3570	CA	R	lewis
112	 0.7490	-0.2020	CO	R	tipton
112	 0.7790	-0.1410	CO	R	gardner
112	 0.8590	 0.0530	FL	R	miller
112	 0.8200	-0.0070	FL	R	southerla
112	 0.7670	-0.0290	FL	R	nugent
112	 0.7010	 0.1120	FL	R	webster
112	 0.5040	 0.1840	FL	R	young
112	 0.7760	 0.2390	FL	R	ross
112	 0.7180	 0.0330	FL	R	west
112	 0.8200	 0.0590	FL	R	adams
112	-0.5550	-0.2540	GA	D	lewis
112	 0.9070	-0.0360	GA	R	price
112	 0.9760	-0.2170	GA	R	woodall
112	 0.7860	 0.2870	GA	R	scott
112	 0.9990	 0.0530	GA	R	graves
112	 0.9990	 0.0460	ID	R	labrador
112	 0.9990	-0.0340	IL	R	walsh
112	 0.5740	-0.5660	IL	R	dold
112	 0.6070	-0.0830	IL	R	kinzinger
112	 0.7660	 0.0510	IL	R	hultgren
112	 1.0730	-1.3800	IL	R	johnson
112	 0.6960	-0.1700	IL	R	schilling
112	 0.8430	 0.1760	IN	R	rokita
112	 0.6190	 0.2200	IN	R	bucshon
112	 0.7100	 0.2800	IN	R	young
112	 0.7410	 0.4860	IA	R	king
112	 0.9960	-0.0920	KS	R	huelskamp
112	 0.8480	-0.1080	KS	R	yoder
112	 0.8370	 0.3830	KS	R	pompeo
112	 0.5500	 0.4640	KY	R	davis
112	 0.9990	 0.0490	KY	R	massie
112	 0.8880	-0.0670	LA	R	landry
112	 0.8780	-0.0990	MD	R	harris
112	-0.5620	-0.5700	MD	D	edwards
112	 0.8800	-0.3230	MI	R	benishek
112	 0.9110	-0.0670	MI	R	huizenga
112	 0.9970	-0.0760	MI	R	amash
112	 0.6590	 0.1080	MI	R	rogers
112	 0.6600	 0.0060	MI	R	miller
112	 0.6140	 0.1240	MN	R	cravaack
112	 0.6180	 0.5690	MS	R	nunnelee
112	 0.6440	 0.4840	MS	R	palazzo
112	 0.7150	 0.2040	MO	R	hartzler
112	 0.7490	-0.0220	MO	R	graves
112	 0.7540	 0.4920	MO	R	long
112	 0.7050	 0.2500	NE	R	smith
112	 0.6500	 0.2130	NV	R	amodei
112	 0.6720	-0.3070	NV	R	heck
112	 0.6630	 0.1250	NH	R	guinta
112	 0.6930	-0.7310	NH	R	bass
112	-0.5560	-0.4380	NY	D	clarke
112	 0.6140	-0.3500	NY	R	hayworth
